,id_recorrido,duracion_recorrido,fecha_origen_recorrido,id_estacion_origen,nombre_estacion_origen,direccion_estacion_origen,long_estacion_origen,lat_estacion_origen,fecha_destino_recorrido,id_estacion_destino,nombre_estacion_destino,direccion_estacion_destino,long_estacion_destino,lat_estacion_destino,id_usuario,modelo_bicicleta,genero,minutos,horas,dia,mes
2788642,23819483,207,2024-11-11 09:48:58,517,332 - PACÍFICO II,Av. Int. Bullrich 300,-58.42481399999999,-34.5745008,2024-11-11 09:52:25,14,014 - Pacifico,"Santa Fe Av. & Bullrich, Int. Av.",-58.426387,-34.577424,1218920.0,ICONIC,FEMALE,48,11,9,11
2788440,23819484,296,2024-11-11 09:49:01,70,070 - ARAOZ,1413 Araoz & Gorriti CABA,-58.4260597,-34.5926862,2024-11-11 09:53:57,25,025 - Plaza Guemes,"Salguero, Jeronimo & Mansilla, Lucio Norberto, General",-58.4161178,-34.5894269,1188424.0,FIT,FEMALE,49,11,9,11
2788651,23819485,1027,2024-11-11 09:49:01,150,150 - RODRIGO BUENO,Av. España 2200,-58.3554654,-34.6187547,2024-11-11 10:06:08,35,035 - INGENIERO BUTTY,Ing. E. Butty 291,-58.371847,-34.5964246,1235205.0,ICONIC,FEMALE,49,11,9,11
2788340,23819486,461,2024-11-11 09:49:03,6,006 - Parque Lezama,"Avenida Martin Garcia, 295",-58.369758,-34.628526,2024-11-11 09:56:44,6,006 - Parque Lezama,"Avenida Martin Garcia, 295",-58.369758,-34.628526,1107473.0,FIT,FEMALE,49,11,9,11
2210516,23819487,807,2024-11-11 09:49:11,156,156 - Plaza Alemania,2939 Cavia,-58.407469600000006,-34.5775895,2024-11-11 10:02:38,202,001 - FACULTAD DE DERECHO,Av. Pres. Figueroa Alcorta 2120,-58.390602,-34.583749,808508.0,FIT,MALE,49,11,9,11
2791496,23819488,468,2024-11-11 09:49:23,219,140 - Las Casas,Metan 3661,-58.4156332,-34.6360274,2024-11-11 09:57:11,92,092 - Salcedo,2908 Salcedo & Dean Funes,-58.4053386,-34.6316444,997194.0,FIT,FEMALE,49,11,9,11
2346486,23819489,1281,2024-11-11 09:49:26,190,190 - JUNCAL,"Juncal & Salguero, Jeronimo",-58.4111136,-34.5850763,2024-11-11 10:10:47,308,251 - Solar de la Abadía,Maure 1819,-58.436752000000006,-34.567633,173502.0,FIT,OTHER,49,11,9,11
2164380,23819490,9654,2024-11-11 09:49:31,8,008 - Congreso,"Cevallos, Virrey& Yrigoyen, Hipolito Av.",-58.3893364,-34.6094218,2024-11-11 12:30:25,8,008 - Congreso,"Cevallos, Virrey& Yrigoyen, Hipolito Av.",-58.3893364,-34.6094218,1162484.0,FIT,MALE,49,11,9,11
2347293,23819491,1921,2024-11-11 09:49:35,200,200 - AUSTRIA Y FRENCH,Austria 2075,-58.40426080000001,-34.5882997,2024-11-11 10:21:36,529,011 - RIO DE JANEIRO,Río de Janeiro 205,-58.43011879451216,-34.61325931284073,1246690.0,ICONIC,FEMALE,49,11,9,11
2050451,23819493,2002,2024-11-11 09:50:08,239,391 - Plaza República de Ecuador,Av. Pres. Figueroa Alcorta 5201,-58.42062076,-34.56533652,2024-11-11 10:23:30,131,131- HOSPITAL DE CLÍNICAS,"Uriburu Jose E., Pres. & Paraguay",-58.39901580000001,-34.5984043,1160540.0,ICONIC,FEMALE,50,11,9,11
2789463,23819494,2,2024-11-11 09:50:10,121,121 - YATAY,925 Yatay& Humahuaca,-58.4285093,-34.6011732,2024-11-11 09:50:12,212,129 - Velasco,J.Ramirez de Velasco 285,-58.434875,-34.600275,1646.0,FIT,FEMALE,50,11,9,11
2788815,23819495,861,2024-11-11 09:50:14,82,082 - HOSPITAL ITALIANO,394 Rawson & Potosi,-58.4263947,-34.6078917,2024-11-11 10:04:35,316,205 - SAN MARTIN,1471 Cucha Cucha,-58.453475,-34.605567,1102480.0,FIT,FEMALE,50,11,9,11
2396419,23819496,335,2024-11-11 09:50:28,187,261 - QUINTEROS LIDORO,"1483 Quinteros, Lidoro J. Av.",-58.45089699999999,-34.552571,2024-11-11 09:56:03,234,344 - UNIVERSIDAD DI TELLA,Figueroa Alcorta 7285,-58.4468016411338,-34.54723249654352,1663.0,ICONIC,MALE,50,11,9,11
2843927,23819498,725,2024-11-11 09:50:32,35,035 - INGENIERO BUTTY,Ing. E. Butty 291,-58.371847,-34.5964246,2024-11-11 10:02:37,57,057 - BELGRANO,Balcarce 482,-58.37064512890549,-34.61324972988651,193385.0,FIT,MALE,50,11,9,11
2346217,23819497,468,2024-11-11 09:50:32,431,362 - PARQUE DE LA MEMORIA,Av. Costanera Rafael Obligado 7200,-58.43691299999999,-34.542628,2024-11-11 09:58:20,431,362 - PARQUE DE LA MEMORIA,Av. Costanera Rafael Obligado 7200,-58.43691299999999,-34.542628,1241426.0,ICONIC,MALE,50,11,9,11
2766843,23819500,922,2024-11-11 09:50:50,150,150 - RODRIGO BUENO,Av. España 2200,-58.3554654,-34.6187547,2024-11-11 10:06:12,35,035 - INGENIERO BUTTY,Ing. E. Butty 291,-58.371847,-34.5964246,1022653.0,FIT,MALE,50,11,9,11
2396394,23819501,1057,2024-11-11 09:51:26,166,166 - Cementerio de Recoleta,Vicente López 2100,-58.39414794286564,-34.588346663239754,2024-11-11 10:09:03,468,084 - TEATRO PICADERO,Riobamba 403,-58.39373749999999,-34.6042288,984947.0,FIT,FEMALE,51,11,9,11
2347629,23819502,2,2024-11-11 09:51:30,166,166 - Cementerio de Recoleta,Vicente López 2100,-58.39414794286564,-34.588346663239754,2024-11-11 09:51:32,64,064 - RIOBAMBA,Riobamba 1264 & Juncal,-58.3941087,-34.5936508,1205409.0,FIT,FEMALE,51,11,9,11
2210909,23819503,311,2024-11-11 09:51:35,368,378 - AGRONOMIA,4351 San Martin,-58.482079,-34.59807,2024-11-11 09:56:46,304,395 - Agronomia II,Av. Francisco Beiró 2120,-58.48480000000001,-34.5893,788143.0,FIT,OTHER,51,11,9,11
2844175,23819504,0,2024-11-11 09:51:47,460,133 - BEIRO Y SEGUROLA,Segurola 3194,-58.51193000000001,-34.6075,2024-11-11 09:51:47,460,133 - BEIRO Y SEGUROLA,Segurola 3194,-58.51193000000001,-34.6075,59750.0,FIT,FEMALE,51,11,9,11
2347214,23819506,595,2024-11-11 09:51:52,188,373 - Jorgelina De Simone,Cochabamba 1799,-58.39124999999999,-34.62393,2024-11-11 10:01:47,117,117 - HUMBERTO 1°,Av. Carlos Calvo 513,-58.37315930476108,-34.61955283137281,346299.0,FIT,MALE,51,11,9,11
2789076,23819507,472,2024-11-11 09:51:55,534,081 - PARQUE DE LAS CIENCIAS,Soler 5300 ,-58.42997930000001,-34.5829625,2024-11-11 09:59:47,440,142 - ARMENIA,ARMENIA 1525 y GORRITI,-58.42889899999998,-34.5906475,1231118.0,FIT,MALE,51,11,9,11
2754316,23819508,705,2024-11-11 09:51:57,171,171 - Pasteur,519 Pasteur,-58.3997553,-34.6032813,2024-11-11 10:03:42,166,166 - Cementerio de Recoleta,Vicente López 2100,-58.39414794286564,-34.588346663239754,73016.0,FIT,MALE,51,11,9,11
2853552,23819511,845,2024-11-11 09:52:10,299,221 - CULPINA,Culpina 121,-58.466143,-34.631705,2024-11-11 10:06:15,254,276 - PRIMERA JUNTA,Av. Rivadavia 5408 ,-58.4413509067459,-34.62079441851816,1184355.0,ICONIC,MALE,52,11,9,11
2789471,23819510,2,2024-11-11 09:52:10,289,255 - BARRANCAS DE BELGRANO,"Sucre, Antonio Jose De, Mcal. Y Vertiz Virrey Av.",-58.44831400000001,-34.559801,2024-11-11 09:52:12,435,227 -Club Ciudad de Buenos Aires,Miguel Sanchez y Av Libertadores,-58.459499,-34.544503,1195017.0,FIT,MALE,52,11,9,11
2788221,23819512,561,2024-11-11 09:52:22,364,381 - Matienzo Y Arce,Teniente Benjamín Matienzo 1998,-58.43558,-34.570161,2024-11-11 10:01:43,182,182 - RAVIGNANI Y GUATEMALA,"2185 Ravignani, Emilio, Dr. & Guatemala",-58.435246600000006,-34.5780479,1108746.0,ICONIC,FEMALE,52,11,9,11
2210176,23819513,919,2024-11-11 09:52:33,553,210 - JOSE LEON CABEZON,José León Cabezón 2516,-58.50094170000001,-34.5801918,2024-11-11 10:07:52,423,043 - PLAZA ALBERDI,Crisólogo Larralde 4544,-58.487772,-34.559255,778985.0,FIT,MALE,52,11,9,11
2789636,23819515,21,2024-11-11 09:52:42,33,033 - Facultad de Medicina,Pres. José Evaristo Uriburu 987,-58.3989807,-34.5970909,2024-11-11 09:53:03,33,033 - Facultad de Medicina,Pres. José Evaristo Uriburu 987,-58.3989807,-34.5970909,711830.0,FIT,MALE,52,11,9,11
2050388,23819516,1865,2024-11-11 09:52:43,5,005 - Plaza Italia,Av. Sarmiento 2601,-58.4209542,-34.5805497,2024-11-11 10:23:48,501,020 - GRECIA,Grecia 3290,-58.4619408,-34.5492488,718709.0,ICONIC,MALE,52,11,9,11
2380254,23819517,1264,2024-11-11 09:52:45,58,058 - Ministro Carranza,Santa Fe Av. & Dorrego,-58.434688300000005,-34.5752773,2024-11-11 10:13:49,229,243 - PLAZOLETA CELEDONIO FLORES,Cordoba 6599,-58.451530000000005,-34.581576,1047678.0,FIT,FEMALE,52,11,9,11
2050878,23819518,466,2024-11-11 09:52:51,206,159 - Fitz Roy & Gorriti,Fitz Roy & Gorriti,-58.437339,-34.58495,2024-11-11 10:00:37,99,099 - Malabia,780 Malabia & Loyola,-58.43540800000001,-34.5960961,320714.0,FIT,OTHER,52,11,9,11
2213072,23819519,1025,2024-11-11 09:52:53,526,088 - NUÑEZ ,Comodoro Martín Rivadavia 1630,-58.46340407324711,-34.54162804074317,2024-11-11 10:09:58,259,290 - Club Excursionistas,Migueletes 1782 (y La Pampa),-58.4441762,-34.5591522,998369.0,FIT,FEMALE,52,11,9,11
2050805,23819521,1353,2024-11-11 09:53:04,79,079 - AZUCENA VILLAFLOR,"Villaflor, Azucena & Dealessi, Pierina",-58.36393000000001,-34.61189,2024-11-11 10:15:37,433,273 - Plazoleta Colombia,1619 Brandsen,-58.373726000000005,-34.637697,731038.0,FIT,OTHER,53,11,9,11
2844173,23819522,980,2024-11-11 09:53:21,291,244 - UADE,Lima 750,-58.381627,-34.617247,2024-11-11 10:09:41,27,027 - Montevideo,Cordoba Av. & Montevideo,-58.3900887,-34.599068,59750.0,ICONIC,FEMALE,53,11,9,11
2346151,23819523,961,2024-11-11 09:53:25,524,338 - AV. CABILDO,Av. Cabildo 2586,-58.4607027,-34.557933,2024-11-11 10:09:26,525,317 - ESCUELA RAGGIO,Av. Libertador 8620 (y Pico),-58.4668133,-34.536691,1160275.0,FIT,MALE,53,11,9,11
2767613,23819524,1543,2024-11-11 09:53:37,33,033 - Facultad de Medicina,Pres. José Evaristo Uriburu 987,-58.3989807,-34.5970909,2024-11-11 10:19:20,146,146 - Hospital Francés,"3024 Calvo, Carlos",-58.40784190000001,-34.6221118,98200.0,FIT,MALE,53,11,9,11
2788888,23819525,1001,2024-11-11 09:53:57,375,301 - Arregui Y Terrada,2793 Arregui,-58.484812116143225,-34.604597356692906,2024-11-11 10:10:38,375,301 - Arregui Y Terrada,2793 Arregui,-58.484812116143225,-34.604597356692906,1200274.0,FIT,MALE,53,11,9,11
2209941,23819526,970,2024-11-11 09:54:03,199,199 - ESTADOS UNIDOS Y BOEDO,3568 Estados Unidos & Boedo Av.,-58.41601370000001,-34.6222601,2024-11-11 10:10:13,161,161 - Humahuaca,3912 Humahuaca,-58.4196761,-34.6020779,11097.0,FIT,MALE,54,11,9,11
2853322,23819527,419,2024-11-11 09:54:06,8,008 - Congreso,"Cevallos, Virrey& Yrigoyen, Hipolito Av.",-58.3893364,-34.6094218,2024-11-11 10:01:05,98,037- Claudia Pía Baudracco,Esmeralda y Rivadavia,-58.3779002,-34.6081643,187362.0,ICONIC,MALE,54,11,9,11
2380205,23819528,689,2024-11-11 09:54:13,158,158 - VILLARROEL,1321 Villarroel & Humboldt CABA,-58.4450697,-34.592735,2024-11-11 10:05:42,472,310 - FREIRE II,Tte. Gral Ramón Freire 1003,-58.45275609999999,-34.5751286,704007.0,FIT,MALE,54,11,9,11
2853861,23819529,968,2024-11-11 09:54:21,558,236 - UBA SOCIALES,Santiago del Estero 1029 ,-58.384386,-34.620233,2024-11-11 10:10:29,76,076 - Ayacucho,"Ayacucho &Peron, Juan Domingo, Tte. General",-58.39505479999999,-34.6074084,510141.0,FIT,MALE,54,11,9,11
2854489,23819530,27,2024-11-11 09:54:40,525,317 - ESCUELA RAGGIO,Av. Libertador 8620 (y Pico),-58.4668133,-34.536691,2024-11-11 09:55:07,525,317 - ESCUELA RAGGIO,Av. Libertador 8620 (y Pico),-58.4668133,-34.536691,667122.0,ICONIC,MALE,54,11,9,11
2210880,23819531,661,2024-11-11 09:54:41,165,165 - PLAZA MONSEÑOR MIGUEL DE ANDREA,Dr Tomas Manuel De  Anchorena &  Jose A. Cabrera,-58.407614,-34.597048,2024-11-11 10:05:42,166,166 - Cementerio de Recoleta,Vicente López 2100,-58.39414794286564,-34.588346663239754,378998.0,FIT,FEMALE,54,11,9,11
2789032,23819532,728,2024-11-11 09:54:41,194,194 - PERÓN Y ACUÑA DE FIGUEROA,3997 TTE. GENERAL JUAN DOMINGO PERON,-58.42246349999999,-34.6060758,2024-11-11 10:06:49,253,383 - BOEDO Y VENEZUELA,BOEDO 339,-58.4170737,-34.6163544,576279.0,FIT,MALE,54,11,9,11
2788948,23819533,499,2024-11-11 09:54:42,128,128 - PARQUE DEL BAJO,Tte. Gral. Juan Domingo Perón 133,-58.36882117,-34.60515159,2024-11-11 10:03:01,63,063 - Reconquista,Viamonte 555,-58.37468663054962,-34.59977772506695,20017.0,FIT,FEMALE,54,11,9,11
2853546,23819534,291,2024-11-11 09:54:42,75,075 - Plaza Primero de Mayo,238 Pichincha,-58.3989871,-34.6122976,2024-11-11 09:59:33,8,008 - Congreso,"Cevallos, Virrey& Yrigoyen, Hipolito Av.",-58.3893364,-34.6094218,4803.0,FIT,FEMALE,54,11,9,11
2209983,23819535,567,2024-11-11 09:54:49,385,268 - Plaza Aristóbulo Del Valle,Campana & Marcos Sastre  ,-58.49314134520765,-34.606159914753725,2024-11-11 10:04:16,61,098 - BENITO JUAREZ, Benito Juarez 2231,-58.50517690000001,-34.6189273,780723.0,FIT,MALE,54,11,9,11
2396676,23819538,754,2024-11-11 09:55:22,75,075 - Plaza Primero de Mayo,238 Pichincha,-58.3989871,-34.6122976,2024-11-11 10:07:56,71,071 - CERRITO,Libertad & lavalle,-58.383355900000005,-34.6026673,57331.0,FIT,MALE,55,11,9,11
2210500,23819539,484,2024-11-11 09:55:26,289,255 - BARRANCAS DE BELGRANO,"Sucre, Antonio Jose De, Mcal. Y Vertiz Virrey Av.",-58.44831400000001,-34.559801,2024-11-11 10:03:30,245,248 - Husares,Husares 2201,-58.4429397,-34.552594,1087186.0,FIT,MALE,55,11,9,11
2753359,23819542,341,2024-11-11 09:55:33,54,054 - Acuña de Figueroa,Lavalle 4015,-58.422069400000005,-34.5982097,2024-11-11 10:01:14,121,121 - YATAY,925 Yatay& Humahuaca,-58.4285093,-34.6011732,65110.0,FIT,FEMALE,55,11,9,11
2789634,23819545,21,2024-11-11 09:55:47,291,244 - UADE,Lima 750,-58.381627,-34.617247,2024-11-11 09:56:08,291,244 - UADE,Lima 750,-58.381627,-34.617247,1209360.0,FIT,FEMALE,55,11,9,11
2753563,23819547,1294,2024-11-11 09:56:04,236,254 - Plaza Rafael Hernandez,Vuelta de Obligado 2004,-58.455166000000006,-34.562161,2024-11-11 10:17:38,464,377 - CIUDAD UNIVERSITARIA III,Intendente Guiraldes 2160 - Pabellón III,-58.4441,-34.541,1177226.0,ICONIC,FEMALE,56,11,9,11
2844052,23819549,406,2024-11-11 09:56:10,525,317 - ESCUELA RAGGIO,Av. Libertador 8620 (y Pico),-58.4668133,-34.536691,2024-11-11 10:02:56,489,288 - SECRETARÍA DE DEPORTES,AV LIBERTADOR 7100,-58.4565662,-34.5476039,667122.0,FIT,MALE,56,11,9,11
2789633,23819551,22,2024-11-11 09:56:13,291,244 - UADE,Lima 750,-58.381627,-34.617247,2024-11-11 09:56:35,291,244 - UADE,Lima 750,-58.381627,-34.617247,1209360.0,FIT,FEMALE,56,11,9,11
2396778,23819552,2,2024-11-11 09:56:18,193,193 - ARENALES Y AGUERO,Arenales y Aguero,-58.4061652,-34.5908626,2024-11-11 09:56:20,64,064 - RIOBAMBA,Riobamba 1264 & Juncal,-58.3941087,-34.5936508,729777.0,FIT,MALE,56,11,9,11
2164492,23819554,596,2024-11-11 09:56:28,473,216 - EMILIO LAMARCA,EMILIO LAMARCA 2066,-58.4933583,-34.6134032,2024-11-11 10:06:24,333,203 - Beiro,"Beiro 3572, CABA",-58.50335,-34.6008,948283.0,FIT,MALE,56,11,9,11
2213330,23819555,623,2024-11-11 09:56:46,473,216 - EMILIO LAMARCA,EMILIO LAMARCA 2066,-58.4933583,-34.6134032,2024-11-11 10:07:09,267,315 - BEIRO Y SAN MARTÍN,3209 Av. Francisco Beiro,-58.4985424,-34.5976121,225847.0,FIT,MALE,56,11,9,11
2789375,23819558,1544,2024-11-11 09:56:47,529,011 - RIO DE JANEIRO,Río de Janeiro 205,-58.43011879451216,-34.61325931284073,2024-11-11 10:22:31,27,027 - Montevideo,Cordoba Av. & Montevideo,-58.3900887,-34.599068,475041.0,FIT,MALE,56,11,9,11
2789632,23819557,22,2024-11-11 09:56:47,291,244 - UADE,Lima 750,-58.381627,-34.617247,2024-11-11 09:57:09,291,244 - UADE,Lima 750,-58.381627,-34.617247,1209360.0,FIT,FEMALE,56,11,9,11
2050404,23819559,1403,2024-11-11 09:56:55,161,161 - Humahuaca,3912 Humahuaca,-58.4196761,-34.6020779,2024-11-11 10:20:18,515,294 - PLAZOLETA RÍO DE LA PLATA,Av. Sarmiento 500,-58.41465533223048,-34.57424606980564,751325.0,FIT,FEMALE,56,11,9,11
2210664,23819560,241,2024-11-11 09:56:58,32,032 - Catedral,Bartolomé Mitre & San Martín,-58.37365550287733,-34.60674458045258,2024-11-11 10:00:59,63,063 - Reconquista,Viamonte 555,-58.37468663054962,-34.59977772506695,1036420.0,ICONIC,MALE,56,11,9,11
2396317,23819561,2028,2024-11-11 09:57:00,515,294 - PLAZOLETA RÍO DE LA PLATA,Av. Sarmiento 500,-58.41465533223048,-34.57424606980564,2024-11-11 10:30:48,448,393 - Barrio 31,Islas Galápagos 2800,-58.3788,-34.58209,969498.0,FIT,FEMALE,57,11,9,11
2396308,23819564,1279,2024-11-11 09:57:08,171,171 - Pasteur,519 Pasteur,-58.3997553,-34.6032813,2024-11-11 10:18:27,63,063 - Reconquista,Viamonte 555,-58.37468663054962,-34.59977772506695,1231710.0,ICONIC,MALE,57,11,9,11
2346278,23819565,152,2024-11-11 09:57:09,475,238 - PLAZA LAS TOSCANERAS,Ramón Lista 5500 (y Moliere),-58.52601810000001,-34.6165412,2024-11-11 09:59:41,566,306 - PLAZA RAVIGNANI,Cnel. Ramón Lista 5200,-58.52286099999999,-34.61325,12023.0,ICONIC,MALE,57,11,9,11
2050807,23819567,833,2024-11-11 09:57:19,182,182 - RAVIGNANI Y GUATEMALA,"2185 Ravignani, Emilio, Dr. & Guatemala",-58.435246600000006,-34.5780479,2024-11-11 10:11:12,329,100 - Plaza Gurruchaga,Gurruchaga 1084,-58.43506630059434,-34.59310953590707,911217.0,FIT,FEMALE,57,11,9,11
2788714,23819568,642,2024-11-11 09:57:20,524,338 - AV. CABILDO,Av. Cabildo 2586,-58.4607027,-34.557933,2024-11-11 10:08:02,234,344 - UNIVERSIDAD DI TELLA,Figueroa Alcorta 7285,-58.4468016411338,-34.54723249654352,611881.0,ICONIC,MALE,57,11,9,11
2210410,23819572,1436,2024-11-11 09:57:32,188,373 - Jorgelina De Simone,Cochabamba 1799,-58.39124999999999,-34.62393,2024-11-11 10:21:28,432,187 - Jose Maria Moreno,141 Jose Maria Moreno,-58.435801,-34.619879,743950.0,ICONIC,MALE,57,11,9,11
2347524,23819574,1403,2024-11-11 09:57:41,166,166 - Cementerio de Recoleta,Vicente López 2100,-58.39414794286564,-34.588346663239754,2024-11-11 10:21:04,191,191 - Rivadavia y 9 de Julio,Pellegrini Y Rivadavia Av.,-58.3808358,-34.6079305,1248573.0,FIT,OTHER,57,11,9,11
2056472,23819577,727,2024-11-11 09:57:53,131,131- HOSPITAL DE CLÍNICAS,"Uriburu Jose E., Pres. & Paraguay",-58.39901580000001,-34.5984043,2024-11-11 10:10:00,12,012 - Plaza Vicente Lopez,Parana & Juncal,-58.388807,-34.5927096,836864.0,FIT,MALE,57,11,9,11
2789293,23819578,1226,2024-11-11 09:57:55,194,194 - PERÓN Y ACUÑA DE FIGUEROA,3997 TTE. GENERAL JUAN DOMINGO PERON,-58.42246349999999,-34.6060758,2024-11-11 10:18:21,24,024 - ALSINA,Adolfo Alsina& Bernardo De Irigoyen,-58.38089430000001,-34.610583,82178.0,ICONIC,FEMALE,57,11,9,11
2346907,23819579,298,2024-11-11 09:57:56,8,008 - Congreso,"Cevallos, Virrey& Yrigoyen, Hipolito Av.",-58.3893364,-34.6094218,2024-11-11 10:02:54,468,084 - TEATRO PICADERO,Riobamba 403,-58.39373749999999,-34.6042288,725888.0,FIT,OTHER,57,11,9,11
2396079,23819580,617,2024-11-11 09:57:59,516,368 - PLAZA DE LA SHOÁ,Av. Del Libertador 3899,-58.423346900000006,-34.5709984,2024-11-11 10:08:16,516,368 - PLAZA DE LA SHOÁ,Av. Del Libertador 3899,-58.423346900000006,-34.5709984,1217568.0,FIT,FEMALE,57,11,9,11
2789382,23819581,0,2024-11-11 09:58:06,5,005 - Plaza Italia,Av. Sarmiento 2601,-58.4209542,-34.5805497,2024-11-11 09:58:06,9,009 - Parque Las Heras,"2300 Diaz, Cnel. Av. & French",-58.407741,-34.585443,1249240.0,ICONIC,OTHER,58,11,9,11
2791288,23819582,1358,2024-11-11 09:58:09,433,273 - Plazoleta Colombia,1619 Brandsen,-58.373726000000005,-34.637697,2024-11-11 10:20:47,444,061 - Ministerio de Economia,"Balcarce e Yrigoyen, Hipolito Av.",-58.37071600000001,-34.608936,212552.0,FIT,FEMALE,58,11,9,11
2209880,23819587,596,2024-11-11 09:58:25,362,262 - Holmberg,Holmberg 2819 y Nahuel Huapi,-58.479879186508185,-34.56603251575768,2024-11-11 10:08:21,416,257 - Plaza Francisco Ramirez,"2700 Pedraza, Manuela",-58.469133,-34.553262,1142187.0,FIT,MALE,58,11,9,11
2754074,23819586,793,2024-11-11 09:58:25,386,277 - Coghlan,2647 Estomba,-58.4759,-34.5654,2024-11-11 10:11:38,359,250 - Fleni,2292 Montañeses,-58.45047900000001,-34.555602,648596.0,FIT,MALE,58,11,9,11
2211042,23819588,1221,2024-11-11 09:58:33,14,014 - Pacifico,"Santa Fe Av. & Bullrich, Int. Av.",-58.426387,-34.577424,2024-11-11 10:18:54,200,200 - AUSTRIA Y FRENCH,Austria 2075,-58.40426080000001,-34.5882997,131408.0,FIT,MALE,58,11,9,11
2395686,23819589,832,2024-11-11 09:58:38,132,132 - CORRIENTES,Reconquista & Corrientes Av.,-58.372763,-34.6033685,2024-11-11 10:12:30,448,393 - Barrio 31,Islas Galápagos 2800,-58.3788,-34.58209,1024591.0,FIT,FEMALE,58,11,9,11
2210056,23819592,546,2024-11-11 09:58:44,26,026 - JUANA MANSO I,"Manso Juana & De La Barra, Emma",-58.3638723,-34.600752,2024-11-11 10:07:50,3,003 - ADUANA,Av. Paseo Colón 380,-58.369129063789,-34.61220714255728,206651.0,FIT,MALE,58,11,9,11
2767357,23819594,1775,2024-11-11 09:58:49,381,274 - Gavilán,Gavilán 1200,-58.4658836,-34.6162466,2024-11-11 10:28:24,85,085 - AGUERO,"Aguero & Mansilla, Lucio Norberto, General",-58.4091784,-34.5948057,18486.0,ICONIC,MALE,58,11,9,11
2789635,23819595,22,2024-11-11 09:58:53,460,133 - BEIRO Y SEGUROLA,Segurola 3194,-58.51193000000001,-34.6075,2024-11-11 09:59:15,460,133 - BEIRO Y SEGUROLA,Segurola 3194,-58.51193000000001,-34.6075,1209360.0,FIT,FEMALE,58,11,9,11
2396035,23819596,1361,2024-11-11 09:58:57,29,029 - Parque Centenario,Av. Patricias Argentinas & Estivao,-58.4335573,-34.6079414,2024-11-11 10:21:38,71,071 - CERRITO,Libertad & lavalle,-58.383355900000005,-34.6026673,890131.0,FIT,MALE,58,11,9,11
2210647,23819598,928,2024-11-11 09:59:08,96,096 - Carlos Gardel,3302 Guardia Vieja & Aguero,-58.4116586,-34.6027814,2024-11-11 10:14:36,492,325 - MEDRANO,3905 Bartolomé Mitre,-58.4215633,-34.6097105,4353.0,FIT,MALE,59,11,9,11
2788242,23819600,539,2024-11-11 09:59:23,342,218 - Campana,1523 Campana,-58.484297,-34.616813,2024-11-11 10:08:22,348,231 - Margariños Cervantes,2465 Margariños Cervantes,-58.474369,-34.610482,961022.0,FIT,MALE,59,11,9,11
2210708,23819602,2257,2024-11-11 09:59:25,557,241 - BIBLIOTECA NACIONAL,Austria 2690,-58.397735,-34.583409,2024-11-11 10:37:02,193,193 - ARENALES Y AGUERO,Arenales y Aguero,-58.4061652,-34.5908626,954116.0,FIT,OTHER,59,11,9,11
2396777,23819601,2,2024-11-11 09:59:25,258,336 - La Pampa,La Pampa 2512 & Ciudad de la Paz,-58.45533400000001,-34.565521,2024-11-11 09:59:27,216,059 - Coronel Diaz,Guemes 3330 & Coronel Diaz,-58.411493,-34.589968,951716.0,FIT,MALE,59,11,9,11
2788681,23819603,916,2024-11-11 09:59:28,525,317 - ESCUELA RAGGIO,Av. Libertador 8620 (y Pico),-58.4668133,-34.536691,2024-11-11 10:14:44,464,377 - CIUDAD UNIVERSITARIA III,Intendente Guiraldes 2160 - Pabellón III,-58.4441,-34.541,989081.0,FIT,FEMALE,59,11,9,11
2791566,23819604,1008,2024-11-11 09:59:32,460,133 - BEIRO Y SEGUROLA,Segurola 3194,-58.51193000000001,-34.6075,2024-11-11 10:16:20,476,279 - PLAZA MONTE CASTRO,Gualeguaychú 1900,-58.4985253,-34.6182924,1209360.0,FIT,FEMALE,59,11,9,11
2050969,23819606,435,2024-11-11 09:59:37,518,329 - LAS CAÑITAS,Clay 2818,-58.431782000000005,-34.5738986,2024-11-11 10:06:52,308,251 - Solar de la Abadía,Maure 1819,-58.436752000000006,-34.567633,1073463.0,ICONIC,MALE,59,11,9,11
2766791,23819605,1686,2024-11-11 09:59:47,363,354 - José Martí,Eva Perón 3321,-58.46311399999999,-34.6439,2024-11-11 10:27:53,271,365 - Venancio Flores,Venancio Flores 3170,-58.473725,-34.629967,1056005.0,FIT,MALE,59,11,9,11
2396569,23819607,1335,2024-11-11 09:59:59,183,183 - VIRREY CEVALLOS,Mexico 1652,-58.3899728,-34.6156994,2024-11-11 10:22:14,547,023 - ALMAGRO,México 4000,-58.422097,-34.620169,65956.0,ICONIC,MALE,59,11,9,11
2853524,23819608,682,2024-11-11 10:00:08,444,061 - Ministerio de Economia,"Balcarce e Yrigoyen, Hipolito Av.",-58.37071600000001,-34.608936,2024-11-11 10:11:30,135,135 - MARCELO T. DE ALVEAR,Esmeralda & Paraguay,-58.378363,-34.5976425,70519.0,FIT,FEMALE,0,11,10,11
2210965,23819610,487,2024-11-11 10:00:24,342,218 - Campana,1523 Campana,-58.484297,-34.616813,2024-11-11 10:08:31,348,231 - Margariños Cervantes,2465 Margariños Cervantes,-58.474369,-34.610482,1148013.0,FIT,FEMALE,0,11,10,11
